week,Hour,TPS,,
5,105,2869.734615,6.704987418,7
5,106,3319.869231,7.756703811,8
5,107,3714.369231,8.678432783,9
5,108,4050.2,9.463084112,10
5,109,4328.373077,10.11302121,11
5,110,4551.923077,10.63533429,11
5,111,4725.907692,11.0418404,12
5,112,4847.292308,11.32544932,12
5,113,4914.053846,11.48143422,12
5,114,4911.019231,11.474344,12
5,115,4816.946154,11.25454709,12
5,116,4596.430769,10.73932423,11
5,117,4198.896154,9.810505033,10
5,118,3558.592308,8.314468009,9
5,119,2588.526923,6.0479601,7
5,120,1497.076923,3.497843278,4
5,121,690.8807692,1.614207405,2
5,122,304.4730769,0.711385694,1
5,123,226.5846154,0.529403307,1
5,124,362.1307692,0.846099928,1
5,125,638.2807692,1.491310208,2
5,126,994.3423077,2.323229691,3
5,127,1385.807692,3.237868439,4
5,128,1779.296154,4.157234005,5
5,129,2152.553846,5.029331416,6
5,130,2490.407692,5.818709561,6
5,131,2785.776923,6.508824586,7
5,132,3037.65,7.097313084,8
5,133,3246.026923,7.584175054,8
5,134,3413.942308,7.97650072,8
5,135,3544.430769,8.281380301,9
5,136,3635.469231,8.494086988,9
5,137,3685.034615,8.60989396,9
5,138,3683.011538,8.605167145,9
5,139,3612.203846,8.439728612,9
5,140,3447.323077,8.054493171,9
5,141,3149.930769,7.359651329,8
5,142,2669.45,6.23703271,7
5,143,1941.142308,4.535379224,5
5,144,1597.219231,3.731820633,4
5,145,737.4115385,1.722924155,2
5,146,324.7038462,0.758653846,1
5,147,240.7461538,0.562491014,1
5,148,386.4076923,0.902821711,1
5,149,680.7653846,1.590573329,2
5,150,1061.103846,2.479214593,3
5,151,1478.869231,3.455301942,4
5,152,1898.657692,4.436116103,5
5,153,2296.192308,5.364935299,6
5,154,2656.3,6.206308411,7
5,155,2971.9,6.943691589,7
5,156,3239.957692,7.569994607,8
5,157,3462.496154,8.089944285,9
5,158,3641.538462,8.508267435,9
5,159,3780.119231,8.832054278,9
5,160,3878.238462,9.061304818,10
5,161,3930.838462,9.184202014,10
5,162,3928.815385,9.179475199,10
5,163,3853.961538,9.004583033,10
5,164,3709.311538,8.666615743,9
5,165,3482.726923,8.137212437,9
5,166,3059.903846,7.149308051,8
5,167,2437.807692,5.695812364,6
6,0,2031.747692,4.747074047,5
6,1,1241.961538,2.901779294,3
6,2,451.1615385,1.054115744,2
6,3,334.5692308,0.78170381,1
6,4,536.3246154,1.253094896,2
6,5,943.8907692,2.205352264,3
6,6,1471.090769,3.437127965,4
6,7,2049.996923,4.789712437,5
6,8,2631.944615,6.149403306,7
6,9,3182.463077,7.435661395,8
6,10,3682.289231,8.603479512,9
6,11,4120.270769,9.626800862,10
6,12,4492.352308,10.49615025,11
6,13,4800.561538,11.21626528,12
6,14,5048.953846,11.79662114,12
6,15,5240.570769,12.24432423,13
6,16,5376.426154,12.56174335,13
6,17,5449.423077,12.73229691,13
6,18,5446.381538,12.72519051,13
6,19,5341.955385,12.48120417,13
6,20,5097.618462,11.91032351,12
6,21,4657.609231,10.88226456,11
6,22,3946.903077,9.221736161,10
6,23,2871.212308,6.708439972,7
6,24,2159.492308,5.045542776,6
6,25,996.6107692,2.328529835,3
6,26,438.9953846,1.025690151,2
6,27,326.4584615,0.762753415,1
6,28,522.1307692,1.219931704,2
6,29,920.5723077,2.150869878,3
6,30,1434.592308,3.351851187,4
6,31,1998.290769,4.668903666,5
6,32,2566.044615,5.995431343,6
6,33,3103.383077,7.25089504,8
6,34,3590.029231,8.387918764,9
6,35,4016.858462,9.385183322,10
6,36,4379.815385,10.23321352,11
6,37,4680.927692,10.93674694,11
6,38,4923.236923,11.50289001,12
6,39,5109.784615,11.9387491,12
6,40,5241.584615,12.24669303,13
6,41,5313.567692,12.41487779,13
6,42,5310.526154,12.40777139,13
6,43,5209.141538,12.17089144,13
6,44,4969.873846,11.61185478,12
6,45,4541.016923,10.60985262,11
6,46,3848.56,8.991962617,9
6,47,2799.229231,6.540255213,7
6,48,2104.744615,4.917627605,5
6,49,971.2646154,2.269309849,3
6,50,428.8569231,1.002002157,2
6,51,318.3476923,0.743803019,1
6,52,508.9507692,1.189137311,2
6,53,897.2538462,2.096387491,3
6,54,1398.093846,3.266574407,4
6,55,1948.612308,4.552832495,5
6,56,2502.172308,5.846196981,6
6,57,3025.316923,7.068497484,8
6,58,3500.810769,8.179464414,9
6,59,3916.487692,9.150672178,10
6,60,4270.32,9.977383178,10
6,61,4563.321538,10.66196621,11
6,62,4799.547692,11.21389648,12
6,63,4982.04,11.64028037,12
6,64,5110.798462,11.9411179,12
6,65,5180.753846,12.10456506,13
6,66,5177.712308,12.09745866,13
6,67,5078.355385,11.86531632,12
6,68,4846.184615,11.32286125,12
6,69,4427.466154,10.34454709,11
6,70,3752.244615,8.766926671,9
6,71,2729.273846,6.376808051,7
6,72,2052.024615,4.794450035,5
6,73,946.9323077,2.212458663,3
6,74,417.7046154,0.975945363,1
6,75,310.2369231,0.724852624,1
6,76,496.7846154,1.160711718,2
6,77,874.9492308,2.044273904,3
6,78,1363.623077,3.186035227,4
6,79,1899.947692,4.439130121,5
6,80,2439.313846,5.699331416,6
6,81,2950.292308,6.893206327,7
6,82,3413.62,7.975747664,8
6,83,3818.144615,8.920898633,9
6,84,4163.866154,9.728659238,10
6,85,4449.770769,10.39666068,11
6,86,4679.913846,10.93437814,11
6,87,4857.336923,11.34891804,12
6,88,4983.053846,11.64264917,12
6,89,5050.981538,11.80135873,12
6,90,5047.94,11.79425234,12
6,91,4951.624615,11.56921639,12
6,92,4724.523077,11.03860532,12
6,93,4316.956923,10.08634795,11
6,94,3658.970769,8.548997124,9
6,95,2660.332308,6.215729692,7
6,96,2001.332308,4.676010065,5
6,97,923.6138462,2.157976276,3
6,98,407.5661538,0.952257369,1
6,99,302.1261538,0.705902229,1
6,100,484.6184615,1.132286125,2
6,101,852.6446154,1.992160316,2
6,102,1329.152308,3.105496047,4
6,103,1852.296923,4.327796549,5
6,104,2378.483077,5.557203451,6
6,105,2876.281538,6.720283967,7
6,106,3327.443077,7.774399713,8
6,107,3722.843077,8.698231488,9
6,108,4059.44,9.484672897,10
6,109,4338.247692,10.13609274,11
6,110,4562.307692,10.65959741,11
6,111,4736.689231,11.06703091,12
6,112,4858.350769,11.35128684,12
6,113,4925.264615,11.50762761,12
6,114,4922.223077,11.50052121,12
6,115,4827.935385,11.28022286,12
6,116,4606.916923,10.76382459,11
6,117,4208.475385,9.832886414,10
6,118,3566.710769,8.333436376,9
6,119,2594.432308,6.061757729,7
6,120,1500.492308,3.50582315,4
6,121,692.4569231,1.617890007,2
6,122,305.1676923,0.713008627,1
6,123,227.1015385,0.530611071,1
6,124,362.9569231,0.848030194,1
6,125,639.7369231,1.494712437,2
6,126,996.6107692,2.328529835,3
6,127,1388.969231,3.245255213,4
6,128,1783.355385,4.166718189,5
6,129,2157.464615,5.040805175,6
6,130,2496.089231,5.831984185,6
6,131,2792.132308,6.523673617,7
6,132,3044.58,7.113504673,8
6,133,3253.432308,7.601477355,8
6,134,3421.730769,7.994698058,8
6,135,3552.516923,8.300273185,9
6,136,3643.763077,8.513465133,9
6,137,3693.441538,8.629536304,9
6,138,3691.413846,8.624798706,9
6,139,3620.444615,8.458982745,9
6,140,3455.187692,8.072868439,9
6,141,3157.116923,7.376441409,8
6,142,2675.54,6.251261682,7
6,143,1945.570769,4.545726096,5
6,144,1600.863077,3.740334292,4
6,145,739.0938462,1.726854781,2
6,146,325.4446154,0.760384615,1
6,147,241.2953846,0.563774263,1
6,148,387.2892308,0.90488138,1
6,149,682.3184615,1.594202013,2
6,150,1063.524615,2.484870596,3
6,151,1482.243077,3.463184759,4
6,152,1902.989231,4.446236521,5
6,153,2301.430769,5.377174694,6
6,154,2662.36,6.22046729,7
6,155,2978.68,6.95953271,7
6,156,3247.349231,7.587264558,8
6,157,3470.395385,8.108400432,9
6,158,3649.846154,8.52767793,9
6,159,3788.743077,8.852203451,9
6,160,3887.086154,9.081976995,10
6,161,3939.806154,9.205154565,10
6,162,3937.778462,9.200416967,10
6,163,3862.753846,9.025125808,10
6,164,3717.773846,8.686387491,9
6,165,3490.672308,8.155776421,9
6,166,3066.884615,7.165618259,8
6,167,2443.369231,5.708806614,6
7,0,2036.372308,4.757879224,5
7,1,1244.788462,2.908384257,3
7,2,452.1884615,1.056515097,2
7,3,335.3307692,0.783483106,1
7,4,537.5453846,1.25594716,2
7,5,946.0392308,2.210372035,3
7,6,1474.439231,3.444951474,4
7,7,2054.663077,4.800614666,5
7,8,2637.935385,6.163400432,7
7,9,3189.706923,7.452586269,8
7,10,3690.670769,8.623062544,9
7,11,4129.649231,9.648713157,10
7,12,4502.577692,10.52004134,11
7,13,4811.488462,11.24179547,12
7,14,5060.446154,11.82347232,12
7,15,5252.499231,12.27219446,13
7,16,5388.663846,12.59033609,13
7,17,5461.826923,12.76127786,13
7,18,5458.778462,12.75415529,13
7,19,5354.114615,12.50961359,13
7,20,5109.221538,11.9374335,12
7,21,4668.210769,10.90703451,11
7,22,3955.886923,9.242726456,10
7,23,2877.747692,6.723709561,7
7,24,2164.407692,5.057027318,6
7,25,998.8792308,2.333829979,3
7,26,439.9946154,1.028024802,2
7,27,327.2015385,0.764489576,1
7,28,523.3192308,1.222708483,2
7,29,922.6676923,2.155765636,3
7,30,1437.857692,3.359480589,4
7,31,2002.839231,4.679530914,5
7,32,2571.885385,6.009078002,7
7,33,3110.446923,7.267399353,8
7,34,3598.200769,8.407011143,9
7,35,4026.001538,9.40654565,10
7,36,4389.784615,10.25650611,11
7,37,4691.582308,10.96164091,11
7,38,4934.443077,11.52907261,12
7,39,5121.415385,11.9659238,12
7,40,5253.515385,12.27456866,13
7,41,5325.662308,12.44313623,13
7,42,5322.613846,12.43601366,13
7,43,5220.998462,12.19859454,13
7,44,4981.186154,11.63828541,12
7,45,4551.353077,10.63400252,11
7,46,3857.32,9.012429907,10
7,47,2805.600769,6.555141984,7
7,48,2109.535385,4.928820993,5
7,49,973.4753846,2.274475198,3
7,50,429.8330769,1.00428289,2
7,51,319.0723077,0.745496046,1
7,52,510.1092308,1.191843997,2
7,53,899.2961538,2.101159238,3
7,54,1401.276154,3.274009706,4
7,55,1953.047692,4.563195542,5
7,56,2507.867692,5.859503953,6
7,57,3032.203077,7.084586629,8
7,58,3508.779231,8.198082315,9
7,59,3925.402308,9.17150072,10
7,60,4280.04,10.00009346,11
7,61,4573.708462,10.68623472,11
7,62,4810.472308,11.23942128,12
7,63,4993.38,11.6667757,12
7,64,5122.431538,11.96829799,12
7,65,5192.546154,12.13211718,13
7,66,5189.497692,12.12499461,13
7,67,5089.914615,11.89232387,12
7,68,4857.215385,11.34863408,12
7,69,4437.543846,10.3680931,11
7,70,3760.785385,8.786881741,9
7,71,2735.486154,6.39132279,7
7,72,2056.695385,4.805363049,5
7,73,949.0876923,2.217494608,3
7,74,418.6553846,0.978166786,1
7,75,310.9430769,0.726502516,1
7,76,497.9153846,1.163353702,2
7,77,876.9407692,2.048927031,3
7,78,1366.726923,3.193287203,4
7,79,1904.272308,4.449234364,5
7,80,2444.866154,5.712304098,6
7,81,2957.007692,6.908896477,7
7,82,3421.39,7.993901869,8
7,83,3826.835385,8.941204171,9
7,84,4173.343846,9.750803379,10
7,85,4459.899231,10.42032531,11
7,86,4690.566154,10.95926671,11
7,87,4868.393077,11.37475018,12
7,88,4994.396154,11.66914989,12
7,89,5062.478462,11.82822071,12
7,90,5059.43,11.82109813,12
7,91,4962.895385,11.59554996,12
7,92,4735.276923,11.06373113,12
7,93,4326.783077,10.10930625,11
7,94,3667.299231,8.568456147,9
7,95,2666.387692,6.229877785,7
7,96,2005.887692,4.686653486,5
7,97,925.7161538,2.16288821,3
7,98,408.4938462,0.954424874,1
7,99,302.8138462,0.707508986,1
7,100,485.7215385,1.134863408,2
7,101,854.5853846,1.996694824,2
7,102,1332.177692,3.112564701,4
7,103,1856.513077,4.337647376,5
7,104,2383.896923,5.569852624,6
7,105,2882.828462,6.735580519,7
7,106,3335.016923,7.792095614,8
7,107,3731.316923,8.718030194,9
7,108,4068.68,9.506261682,10
7,109,4348.122308,10.15916427,11
7,110,4572.692308,10.68386053,11
7,111,4747.470769,11.09222142,12
7,112,4869.409231,11.37712437,12
7,113,4936.475385,11.53382099,12
7,114,4933.426923,11.52669842,12
7,115,4838.924615,11.30589863,12
7,116,4617.403077,10.78832495,11
7,117,4218.054615,9.855267792,10
7,118,3574.829231,8.352404745,9
7,119,2600.337692,6.075555355,7
7,120,1503.907692,3.513803019,4
7,121,694.0330769,1.62157261,2
7,122,305.8623077,0.71463156,1
7,123,227.6184615,0.531818835,1
7,124,363.7830769,0.84996046,1
7,125,641.1930769,1.498114666,2
7,126,998.8792308,2.333829979,3
7,127,1392.130769,3.252641984,4
7,128,1787.414615,4.176202371,5
7,129,2162.375385,5.052278937,6
7,130,2501.770769,5.845258806,6
7,131,2798.487692,6.538522645,7
7,132,3051.51,7.129696262,8
7,133,3260.837692,7.618779654,8
7,134,3429.519231,8.0128954,9
7,135,3560.603077,8.319166068,9
7,136,3652.056923,8.532843278,9
7,137,3701.848462,8.64917865,9
7,138,3699.816154,8.644430266,9
7,139,3628.685385,8.478236881,9
7,140,3463.052308,8.09124371,9
7,141,3164.303077,7.393231488,8
7,142,2681.63,6.265490654,7
7,143,1949.999231,4.55607297,5
7,144,1604.506923,3.748847951,4
7,145,740.7761538,1.730785406,2
7,146,326.1853846,0.762115385,1
7,147,241.8446154,0.565057513,1
7,148,388.1707692,0.90694105,1
7,149,683.8715385,1.597830697,2
7,150,1065.945385,2.4905266,3
7,151,1485.616923,3.471067577,4
7,152,1907.320769,4.456356937,5
7,153,2306.669231,5.389414091,6
7,154,2668.42,6.234626168,7
7,155,2985.46,6.975373832,7
7,156,3254.740769,7.604534507,8
7,157,3478.294615,8.126856577,9
7,158,3658.153846,8.547088425,9
7,159,3797.366923,8.872352624,9
7,160,3895.933846,9.102649173,10
7,161,3948.773846,9.226107117,10
7,162,3946.741538,9.221358734,10
7,163,3871.546154,9.045668584,10
7,164,3726.236154,8.706159238,9
7,165,3498.617692,8.174340402,9
7,166,3073.865385,7.18192847,8
7,167,2448.930769,5.721800862,6
8,0,2040.996923,4.7686844,5
8,1,1247.615385,2.914989217,3
8,2,453.2153846,1.05891445,2
8,3,336.0923077,0.785262401,1
8,4,538.7661538,1.258799425,2
8,5,948.1876923,2.215391804,3
8,6,1477.787692,3.452774981,4
8,7,2059.329231,4.811516895,5
8,8,2643.926154,6.177397556,7
8,9,3196.950769,7.469511143,8
8,10,3699.052308,8.642645579,9
8,11,4139.027692,9.670625449,10
8,12,4512.803077,10.54393242,11
8,13,4822.415385,11.26732567,12
8,14,5071.938462,11.85032351,12
8,15,5264.427692,12.3000647,13
8,16,5400.901538,12.61892883,13
8,17,5474.230769,12.79025881,13
8,18,5471.175385,12.78312006,13
8,19,5366.273846,12.538023,13
8,20,5120.824615,11.96454349,12
8,21,4678.812308,10.93180446,11
8,22,3964.870769,9.26371675,10
8,23,2884.283077,6.738979152,7
8,24,2169.323077,5.068511862,6
8,25,1001.147692,2.339130121,3
8,26,440.9938462,1.030359454,2
8,27,327.9446154,0.766225737,1
8,28,524.5076923,1.225485262,2
8,29,924.7630769,2.160661395,3
8,30,1441.123077,3.367109993,4
8,31,2007.387692,4.690158159,5
8,32,2577.726154,6.022724659,7
8,33,3117.510769,7.283903666,8
8,34,3606.372308,8.426103523,9
8,35,4035.144615,9.427907979,10
8,36,4399.753846,10.27979871,11
8,37,4702.236923,10.98653487,11
8,38,4945.649231,11.55525521,12
8,39,5133.046154,11.99309849,12
8,40,5265.446154,12.30244429,13
8,41,5337.756923,12.47139468,13
8,42,5334.701538,12.46425593,13
8,43,5232.855385,12.22629763,13
8,44,4992.498462,11.66471603,12
8,45,4561.689231,10.65815241,11
8,46,3866.08,9.032897196,10
8,47,2811.972308,6.570028757,7
8,48,2114.326154,4.940014379,5
8,49,975.6861538,2.279640546,3
8,50,430.8092308,1.006563623,2
8,51,319.7969231,0.747189073,1
8,52,511.2676923,1.194550683,2
8,53,901.3384615,2.105930985,3
8,54,1404.458462,3.281445005,4
8,55,1957.483077,4.573558591,5
8,56,2513.563077,5.872810928,6
8,57,3039.089231,7.100675773,8
8,58,3516.747692,8.216700215,9
8,59,3934.316923,9.192329259,10
8,60,4289.76,10.02280374,11
8,61,4584.095385,10.71050324,11
8,62,4821.396923,11.26494608,12
8,63,5004.72,11.69327103,12
8,64,5134.064615,11.99547807,12
8,65,5204.338462,12.1596693,13
8,66,5201.283077,12.15253055,13
8,67,5101.473846,11.91933142,12
8,68,4868.246154,11.3744069,12
8,69,4447.621538,10.39163911,11
8,70,3769.326154,8.806836808,9
8,71,2741.698462,6.405837528,7
8,72,2061.366154,4.816276061,5
8,73,951.2430769,2.222530554,3
8,74,419.6061538,0.98038821,1
8,75,311.6492308,0.728152408,1
8,76,499.0461538,1.165995686,2
8,77,878.9323077,2.053580158,3
8,78,1369.830769,3.20053918,4
8,79,1908.596923,4.459338605,5
8,80,2450.418462,5.72527678,6
8,81,2963.723077,6.924586629,7
8,82,3429.16,8.012056075,9
8,83,3835.526154,8.961509706,9
8,84,4182.821538,9.772947519,10
8,85,4470.027692,10.44398993,11
8,86,4701.218462,10.98415529,11
8,87,4879.449231,11.40058232,12
8,88,5005.738462,11.69565061,12
8,89,5073.975385,11.85508268,12
8,90,5070.92,11.84794393,12
8,91,4974.166154,11.62188354,12
8,92,4746.030769,11.08885694,12
8,93,4336.609231,10.13226456,11
8,94,3675.627692,8.587915168,9
8,95,2672.443077,6.244025881,7
8,96,2010.443077,4.697296909,5
8,97,927.8184615,2.167800144,3
8,98,409.4215385,0.95659238,1
8,99,303.5015385,0.709115744,1
8,100,486.8246154,1.13744069,2
8,101,856.5261538,2.001229331,3
8,102,1335.203077,3.119633357,4
8,103,1860.729231,4.347498203,5
8,104,2389.310769,5.582501797,6
8,105,2889.375385,6.750877068,7
8,106,3342.590769,7.809791516,8
8,107,3739.790769,8.7378289,9
8,108,4077.92,9.527850467,10
8,109,4357.996923,10.1822358,11
8,110,4583.076923,10.70812365,11
8,111,4758.252308,11.11741193,12
8,112,4880.467692,11.4029619,12
8,113,4947.686154,11.56001438,12
8,114,4944.630769,11.55287563,12
8,115,4849.913846,11.33157441,12
8,116,4627.889231,10.81282531,11
8,117,4227.633846,9.877649173,10
8,118,3582.947692,8.371373112,9
8,119,2606.243077,6.089352984,7
8,120,1507.323077,3.52178289,4
8,121,695.6092308,1.625255212,2
8,122,306.5569231,0.716254493,1
8,123,228.1353846,0.5330266,1
8,124,364.6092308,0.851890726,1
8,125,642.6492308,1.501516894,2
8,126,1001.147692,2.339130121,3
8,127,1395.292308,3.260028757,4
8,128,1791.473846,4.185686556,5
8,129,2167.286154,5.063752696,6
8,130,2507.452308,5.85853343,6
8,131,2804.843077,6.553371675,7
8,132,3058.44,7.14588785,8
8,133,3268.243077,7.636081956,8
8,134,3437.307692,8.031092738,9
8,135,3568.689231,8.338058951,9
8,136,3660.350769,8.552221423,9
8,137,3710.255385,8.668820993,9
8,138,3708.218462,8.664061827,9
8,139,3636.926154,8.497491014,9
8,140,3470.916923,8.109618979,9
8,141,3171.489231,7.410021568,8
8,142,2687.72,6.279719626,7
8,143,1954.427692,4.566419841,5
8,144,1608.150769,3.75736161,4
8,145,742.4584615,1.734716032,2
8,146,326.9261538,0.763846154,1
8,147,242.3938462,0.566340762,1
8,148,389.0523077,0.909000719,1
8,149,685.4246154,1.601459382,2
8,150,1068.366154,2.496182603,3
8,151,1488.990769,3.478950395,4
8,152,1911.652308,4.466477355,5
8,153,2311.907692,5.401653486,6
8,154,2674.48,6.248785047,7
8,155,2992.24,6.991214953,7
8,156,3262.132308,7.621804458,8
8,157,3486.193846,8.145312724,9
8,158,3666.461538,8.566498921,9
8,159,3805.990769,8.892501797,9
8,160,3904.781538,9.12332135,10
8,161,3957.741538,9.247059668,10
8,162,3955.704615,9.242300502,10
8,163,3880.338462,9.06621136,10
8,164,3734.698462,8.725930986,9
8,165,3506.563077,8.192904386,9
8,166,3080.846154,7.198238678,8
8,167,2454.492308,5.734795112,6
9,0,2045.621538,4.779489575,5
9,1,1250.442308,2.921594178,3
9,2,454.2423077,1.061313803,2
9,3,336.8538462,0.787041697,1
9,4,539.9869231,1.261651689,2
9,5,950.3361538,2.220411574,3
9,6,1481.136154,3.460598491,4
9,7,2063.995385,4.822419124,5
9,8,2649.916923,6.19139468,7
9,9,3204.194615,7.486436016,8
9,10,3707.433846,8.662228612,9
9,11,4148.406154,9.692537743,10
9,12,4523.028462,10.56782351,11
9,13,4833.342308,11.29285586,12
9,14,5083.430769,11.87717469,12
9,15,5276.356154,12.32793494,13
9,16,5413.139231,12.64752157,13
9,17,5486.634615,12.81923975,13
9,18,5483.572308,12.81208483,13
9,19,5378.433077,12.56643242,13
9,20,5132.427692,11.99165349,12
9,21,4689.413846,10.95657441,11
9,22,3973.854615,9.284707044,10
9,23,2890.818462,6.754248743,7
9,24,2174.238462,5.079996407,6
9,25,1003.416154,2.344430266,3
9,26,441.9930769,1.032694105,2
9,27,328.6876923,0.767961898,1
9,28,525.6961538,1.228262042,2
9,29,926.8584615,2.165557153,3
9,30,1444.388462,3.374739397,4
9,31,2011.936154,4.700785407,5
9,32,2583.566923,6.036371315,7
9,33,3124.574615,7.300407979,8
9,34,3614.543846,8.445195902,9
9,35,4044.287692,9.449270308,10
9,36,4409.723077,10.3030913,11
9,37,4712.891538,11.01142883,12
9,38,4956.855385,11.58143782,12
9,39,5144.676923,12.02027318,13
9,40,5277.376923,12.33031991,13
9,41,5349.851538,12.49965313,13
9,42,5346.789231,12.4924982,13
9,43,5244.712308,12.25400072,13
9,44,5003.810769,11.69114666,12
9,45,4572.025385,10.6823023,11
9,46,3874.84,9.053364486,10
9,47,2818.343846,6.584915528,7
9,48,2119.116923,4.951207764,5
9,49,977.8969231,2.284805895,3
9,50,431.7853846,1.008844357,2
9,51,320.5215385,0.748882099,1
9,52,512.4261538,1.197257369,2
9,53,903.3807692,2.110702732,3
9,54,1407.640769,3.288880301,4
9,55,1961.918462,4.58392164,5
9,56,2519.258462,5.886117902,6
9,57,3045.975385,7.116764918,8
9,58,3524.716154,8.235318117,9
9,59,3943.231538,9.213157799,10
9,60,4299.48,10.04551402,11
9,61,4594.482308,10.73477175,11
9,62,4832.321538,11.29047088,12
9,63,5016.06,11.71976636,12
9,64,5145.697692,12.02265816,13
9,65,5216.130769,12.18722142,13
9,66,5213.068462,12.1800665,13
9,67,5113.033077,11.94633896,12
9,68,4879.276923,11.40017973,12
9,69,4457.699231,10.41518512,11
9,70,3777.866923,8.826791876,9
9,71,2747.910769,6.420352264,7
9,72,2066.036923,4.827189072,5
9,73,953.3984615,2.227566499,3
9,74,420.5569231,0.982609633,1
9,75,312.3553846,0.7298023,1
9,76,500.1769231,1.168637671,2
9,77,880.9238462,2.058233286,3
9,78,1372.934615,3.207791157,4
9,79,1912.921538,4.469442846,5
9,80,2455.970769,5.73824946,6
9,81,2970.438462,6.94027678,7
9,82,3436.93,8.03021028,9
9,83,3844.216923,8.981815241,9
9,84,4192.299231,9.795091661,10
9,85,4480.156154,10.46765457,11
9,86,4711.870769,11.00904385,12
9,87,4890.505385,11.42641445,12
9,88,5017.080769,11.72215133,12
9,89,5085.472308,11.88194464,12
9,90,5082.41,11.87478972,12
9,91,4985.436923,11.64821711,12
9,92,4756.784615,11.11398275,12
